station_name,month,gated_entries,route_or_line,year
Assembly,May,38981.0,Orange Line,2021
Assembly,November,56561.0,Orange Line,2021
Assembly,October,61674.0,Orange Line,2021
Assembly,September,52262.0,Orange Line,2021
Back Bay,April,85340.0,Orange Line,2021
Back Bay,August,138292.0,Orange Line,2021
Back Bay,December,151378.0,Orange Line,2021
Back Bay,February,65819.0,Orange Line,2021
Back Bay,January,64916.0,Orange Line,2021
Back Bay,July,131518.0,Orange Line,2021
Back Bay,June,116756.0,Orange Line,2021
Back Bay,March,79068.0,Orange Line,2021
Back Bay,May,99810.0,Orange Line,2021
Back Bay,November,169260.0,Orange Line,2021
Back Bay,October,182360.0,Orange Line,2021
Back Bay,September,151975.0,Orange Line,2021
Beachmont,April,43032.0,Blue Line,2021
Beachmont,August,55250.0,Blue Line,2021
Beachmont,December,52324.0,Blue Line,2021
Beachmont,February,32722.0,Blue Line,2021
Beachmont,January,33644.0,Blue Line,2021
Beachmont,July,52899.0,Blue Line,2021
Beachmont,June,52336.0,Blue Line,2021
Beachmont,March,40666.0,Blue Line,2021
Beachmont,May,47009.0,Blue Line,2021
Beachmont,November,53701.0,Blue Line,2021
Beachmont,October,58845.0,Blue Line,2021
Beachmont,September,57808.0,Blue Line,2021
Bowdoin,April,26030.0,Blue Line,2021
Bowdoin,August,32560.0,Blue Line,2021
Bowdoin,December,29923.0,Blue Line,2021
Bowdoin,February,19926.0,Blue Line,2021
Bowdoin,January,19918.0,Blue Line,2021
Bowdoin,July,30464.0,Blue Line,2021
Bowdoin,June,29795.0,Blue Line,2021
Bowdoin,March,25356.0,Blue Line,2021
Bowdoin,May,26321.0,Blue Line,2021
Bowdoin,November,32481.0,Blue Line,2021
Bowdoin,October,35578.0,Blue Line,2021
Bowdoin,September,34069.0,Blue Line,2021
Boylston,April,49694.0,Green Line,2021
Boylston,August,68977.0,Green Line,2021
Boylston,December,78385.0,Green Line,2021
Boylston,February,36003.0,Green Line,2021
Boylston,January,25967.0,Green Line,2021
Boylston,July,61590.0,Green Line,2021
Boylston,June,50497.0,Green Line,2021
Boylston,March,45558.0,Green Line,2021
Boylston,May,44462.0,Green Line,2021
Boylston,November,94268.0,Green Line,2021
Boylston,October,106975.0,Green Line,2021
Boylston,September,98772.0,Green Line,2021
Braintree,April,28411.0,Red Line,2021
Braintree,August,45738.0,Red Line,2021
Braintree,December,47768.0,Red Line,2021
Braintree,February,20714.0,Red Line,2021
Braintree,January,21109.0,Red Line,2021
Braintree,July,43407.0,Red Line,2021
Braintree,June,39946.0,Red Line,2021
Braintree,March,27245.0,Red Line,2021
Braintree,May,31558.0,Red Line,2021
Braintree,November,50642.0,Red Line,2021
Braintree,October,54100.0,Red Line,2021
Braintree,September,50763.0,Red Line,2021
Broadway,April,50164.0,Red Line,2021
Broadway,August,73933.0,Red Line,2021
Broadway,December,61401.0,Red Line,2021
Broadway,February,32730.0,Red Line,2021
Broadway,January,33940.0,Red Line,2021
Broadway,July,67721.0,Red Line,2021
Broadway,June,64055.0,Red Line,2021
Broadway,March,47211.0,Red Line,2021
Broadway,May,55610.0,Red Line,2021
Broadway,November,73227.0,Red Line,2021
Broadway,October,85006.0,Red Line,2021
Broadway,September,76647.0,Red Line,2021
Central,April,113807.0,Red Line,2021
Central,August,179683.0,Red Line,2021
Central,December,170785.0,Red Line,2021
Central,February,86934.0,Red Line,2021
Central,January,83206.0,Red Line,2021
Central,July,170545.0,Red Line,2021
Central,June,152507.0,Red Line,2021
Central,March,107887.0,Red Line,2021
Central,May,131299.0,Red Line,2021
Central,November,203554.0,Red Line,2021
Central,October,226086.0,Red Line,2021
Central,September,206860.0,Red Line,2021
Charles/MGH,April,106614.0,Red Line,2021
Charles/MGH,August,147470.0,Red Line,2021
Charles/MGH,December,112008.0,Red Line,2021
Charles/MGH,February,88816.0,Red Line,2021
Charles/MGH,January,87886.0,Red Line,2021
Charles/MGH,July,144788.0,Red Line,2021
Charles/MGH,June,138269.0,Red Line,2021
Charles/MGH,March,92177.0,Red Line,2021
Charles/MGH,May,117522.0,Red Line,2021
Charles/MGH,November,124990.0,Red Line,2021
Charles/MGH,October,139287.0,Red Line,2021
Charles/MGH,September,153292.0,Red Line,2021
Chinatown,April,43668.0,Orange Line,2021
Chinatown,August,64521.0,Orange Line,2021
Chinatown,December,75634.0,Orange Line,2021
Chinatown,February,37817.0,Orange Line,2021
Chinatown,January,36468.0,Orange Line,2021
Chinatown,July,60172.0,Orange Line,2021
Chinatown,June,52758.0,Orange Line,2021
Chinatown,March,42738.0,Orange Line,2021
Chinatown,May,47622.0,Orange Line,2021
Chinatown,November,81978.0,Orange Line,2021
Chinatown,October,83311.0,Orange Line,2021
Chinatown,September,78254.0,Orange Line,2021
Community College,April,22804.0,Orange Line,2021
Community College,August,31461.0,Orange Line,2021
Community College,December,40218.0,Orange Line,2021
Community College,February,17166.0,Orange Line,2021
Community College,January,16719.0,Orange Line,2021
Community College,July,31172.0,Orange Line,2021
Community College,June,30898.0,Orange Line,2021
Community College,March,22081.0,Orange Line,2021
Community College,May,26663.0,Orange Line,2021
Community College,November,45863.0,Orange Line,2021
Community College,October,48731.0,Orange Line,2021
Community College,September,44048.0,Orange Line,2021
Copley,April,96047.0,Green Line,2021
Copley,August,149227.0,Green Line,2021
Copley,December,160855.0,Green Line,2021
Copley,February,64704.0,Green Line,2021
Copley,January,60631.0,Green Line,2021
Copley,July,144398.0,Green Line,2021
Copley,June,123017.0,Green Line,2021
Copley,March,83104.0,Green Line,2021
Copley,May,108574.0,Green Line,2021
Copley,November,185481.0,Green Line,2021
Copley,October,207574.0,Green Line,2021
Copley,September,197934.0,Green Line,2021
Courthouse,April,20397.0,Silver Line,2021
Courthouse,August,21270.0,Silver Line,2021
Courthouse,December,32523.0,Silver Line,2021
Courthouse,February,14957.0,Silver Line,2021
Courthouse,January,14217.0,Silver Line,2021
Courthouse,July,31950.0,Silver Line,2021
Courthouse,June,28946.0,Silver Line,2021
Courthouse,March,18646.0,Silver Line,2021
Courthouse,May,23773.0,Silver Line,2021
Courthouse,November,31570.0,Silver Line,2021
Courthouse,October,32341.0,Silver Line,2021
Courthouse,September,31439.0,Silver Line,2021
Davis,April,72514.0,Red Line,2021
Davis,August,115278.0,Red Line,2021
Davis,December,112098.0,Red Line,2021
Davis,February,48523.0,Red Line,2021
Davis,January,46197.0,Red Line,2021
Davis,July,115708.0,Red Line,2021
Davis,June,100770.0,Red Line,2021
Davis,March,64116.0,Red Line,2021
Davis,May,81918.0,Red Line,2021
Davis,November,124348.0,Red Line,2021
Davis,October,145838.0,Red Line,2021
Davis,September,132104.0,Red Line,2021
Downtown Crossing,April,162711.0,Orange Line,2021
Downtown Crossing,August,232254.0,Orange Line,2021
Downtown Crossing,December,248102.0,Orange Line,2021
Downtown Crossing,February,123149.0,Orange Line,2021
Downtown Crossing,January,120014.0,Orange Line,2021
Downtown Crossing,July,227078.0,Orange Line,2021
Downtown Crossing,June,209601.0,Orange Line,2021
Downtown Crossing,March,157390.0,Orange Line,2021
Downtown Crossing,May,182021.0,Orange Line,2021
Downtown Crossing,November,257390.0,Orange Line,2021
Downtown Crossing,October,253792.0,Orange Line,2021
Downtown Crossing,September,243102.0,Orange Line,2021
Fields Corner,April,57637.0,Red Line,2021
Fields Corner,August,65481.0,Red Line,2021
Fields Corner,December,69998.0,Red Line,2021
Fields Corner,February,43363.0,Red Line,2021
Fields Corner,January,46033.0,Red Line,2021
Fields Corner,July,63241.0,Red Line,2021
Fields Corner,June,65448.0,Red Line,2021
Fields Corner,March,55574.0,Red Line,2021
Fields Corner,May,60613.0,Red Line,2021
Fields Corner,November,78481.0,Red Line,2021
Fields Corner,October,81778.0,Red Line,2021
Fields Corner,September,79960.0,Red Line,2021
Forest Hills,April,102265.0,Orange Line,2021
Forest Hills,August,142046.0,Orange Line,2021
Forest Hills,December,155551.0,Orange Line,2021
Forest Hills,February,83092.0,Orange Line,2021
Forest Hills,January,88501.0,Orange Line,2021
Forest Hills,July,136002.0,Orange Line,2021
Forest Hills,June,131980.0,Orange Line,2021
Forest Hills,March,102920.0,Orange Line,2021
Forest Hills,May,121334.0,Orange Line,2021
Forest Hills,November,165517.0,Orange Line,2021
Forest Hills,October,178213.0,Orange Line,2021
Forest Hills,September,167734.0,Orange Line,2021
Government Center,April,46940.0,Blue Line,2021
Government Center,August,82837.0,Blue Line,2021
Government Center,December,79163.0,Blue Line,2021
Government Center,February,31598.0,Blue Line,2021
Government Center,January,30106.0,Blue Line,2021
Government Center,July,81940.0,Blue Line,2021
Government Center,June,68175.0,Blue Line,2021
Government Center,March,42653.0,Blue Line,2021
Government Center,May,54442.0,Blue Line,2021
Government Center,November,87046.0,Blue Line,2021
Government Center,October,97887.0,Blue Line,2021
Government Center,September,91016.0,Blue Line,2021
Green Street,April,17630.0,Orange Line,2021
Green Street,August,27686.0,Orange Line,2021
Green Street,December,33436.0,Orange Line,2021
Green Street,February,11074.0,Orange Line,2021
Green Street,January,13427.0,Orange Line,2021
Green Street,July,27793.0,Orange Line,2021
Green Street,June,26575.0,Orange Line,2021
Green Street,March,18131.0,Orange Line,2021
Green Street,May,22465.0,Orange Line,2021
Green Street,November,36703.0,Orange Line,2021
Green Street,October,41041.0,Orange Line,2021
Green Street,September,36182.0,Orange Line,2021
Harvard,April,111604.0,Red Line,2021
Harvard,August,196644.0,Red Line,2021
Harvard,December,190585.0,Red Line,2021
Harvard,February,80597.0,Red Line,2021
Harvard,January,73452.0,Red Line,2021
Harvard,July,182397.0,Red Line,2021
Harvard,June,156204.0,Red Line,2021
Harvard,March,101791.0,Red Line,2021
Harvard,May,133478.0,Red Line,2021
Harvard,November,248172.0,Red Line,2021
Harvard,October,287584.0,Red Line,2021
Harvard,September,250795.0,Red Line,2021
Haymarket,April,111521.0,Green Line,2021
Haymarket,August,166171.0,Green Line,2021
Haymarket,December,144348.0,Green Line,2021
Haymarket,February,81585.0,Green Line,2021
Haymarket,January,81036.0,Green Line,2021
Haymarket,July,164728.0,Green Line,2021
Haymarket,June,144867.0,Green Line,2021
Haymarket,March,104187.0,Green Line,2021
Haymarket,May,128369.0,Green Line,2021
Haymarket,November,157004.0,Green Line,2021
Haymarket,October,186452.0,Green Line,2021
Haymarket,September,168295.0,Green Line,2021
Hynes Convention Center,April,71819.0,Green Line,2021
Hynes Convention Center,August,94390.0,Green Line,2021
Hynes Convention Center,December,106812.0,Green Line,2021
Hynes Convention Center,February,46845.0,Green Line,2021
Hynes Convention Center,January,40294.0,Green Line,2021
Hynes Convention Center,July,88105.0,Green Line,2021
Hynes Convention Center,June,73906.0,Green Line,2021
Hynes Convention Center,March,57871.0,Green Line,2021
Hynes Convention Center,May,69609.0,Green Line,2021
Hynes Convention Center,November,122553.0,Green Line,2021
Hynes Convention Center,October,140204.0,Green Line,2021
Hynes Convention Center,September,129681.0,Green Line,2021
JFK/UMass,April,48404.0,Red Line,2021
JFK/UMass,August,64778.0,Red Line,2021
JFK/UMass,December,80454.0,Red Line,2021
JFK/UMass,February,35718.0,Red Line,2021
JFK/UMass,January,35573.0,Red Line,2021
JFK/UMass,July,59789.0,Red Line,2021
JFK/UMass,June,60846.0,Red Line,2021
JFK/UMass,March,45868.0,Red Line,2021
JFK/UMass,May,61603.0,Red Line,2021
JFK/UMass,November,112253.0,Red Line,2021
JFK/UMass,October,128651.0,Red Line,2021
JFK/UMass,September,126591.0,Red Line,2021
Jackson Square,April,52651.0,Orange Line,2021
Jackson Square,August,68323.0,Orange Line,2021
Jackson Square,December,76456.0,Orange Line,2021
Jackson Square,February,47603.0,Orange Line,2021
Jackson Square,January,42434.0,Orange Line,2021
Jackson Square,July,65330.0,Orange Line,2021
Jackson Square,June,64244.0,Orange Line,2021
Jackson Square,March,52961.0,Orange Line,2021
Jackson Square,May,60460.0,Orange Line,2021
Jackson Square,November,79406.0,Orange Line,2021
Jackson Square,October,85903.0,Orange Line,2021
Jackson Square,September,78866.0,Orange Line,2021
Kendall/MIT,April,72127.0,Red Line,2021
Kendall/MIT,August,139324.0,Red Line,2021
Kendall/MIT,December,126877.0,Red Line,2021
Kendall/MIT,February,54733.0,Red Line,2021
Kendall/MIT,January,51188.0,Red Line,2021
Kendall/MIT,July,112696.0,Red Line,2021
Kendall/MIT,June,97127.0,Red Line,2021
Kendall/MIT,March,68634.0,Red Line,2021
Kendall/MIT,May,81196.0,Red Line,2021
Kendall/MIT,November,159292.0,Red Line,2021
Kendall/MIT,October,177738.0,Red Line,2021
Kendall/MIT,September,177545.0,Red Line,2021
Kenmore,April,89252.0,Green Line,2021
Kenmore,August,146004.0,Green Line,2021
Kenmore,December,88652.0,Green Line,2021
Kenmore,February,45686.0,Green Line,2021
Kenmore,January,37352.0,Green Line,2021
Kenmore,July,123574.0,Green Line,2021
Kenmore,June,118448.0,Green Line,2021
Kenmore,March,61434.0,Green Line,2021
Kenmore,May,104707.0,Green Line,2021
Kenmore,November,116265.0,Green Line,2021
Kenmore,October,166463.0,Green Line,2021
Kenmore,September,162612.0,Green Line,2021
Malden Center,April,49614.0,Orange Line,2021
Malden Center,August,117719.0,Orange Line,2021
Malden Center,December,125079.0,Orange Line,2021
Malden Center,February,65250.0,Orange Line,2021
Malden Center,January,67746.0,Orange Line,2021
Malden Center,July,102616.0,Orange Line,2021
Malden Center,June,86506.0,Orange Line,2021
Malden Center,March,36775.0,Orange Line,2021
Malden Center,May,89863.0,Orange Line,2021
Malden Center,November,135938.0,Orange Line,2021
Malden Center,October,145890.0,Orange Line,2021
Malden Center,September,138909.0,Orange Line,2021
Massachusetts Avenue,April,53754.0,Orange Line,2021
Massachusetts Avenue,August,73912.0,Orange Line,2021
Massachusetts Avenue,December,70796.0,Orange Line,2021
Massachusetts Avenue,February,43904.0,Orange Line,2021
Massachusetts Avenue,January,41875.0,Orange Line,2021
Massachusetts Avenue,July,68494.0,Orange Line,2021
Massachusetts Avenue,June,63437.0,Orange Line,2021
Massachusetts Avenue,March,52236.0,Orange Line,2021
Massachusetts Avenue,May,58045.0,Orange Line,2021
Massachusetts Avenue,November,86260.0,Orange Line,2021
Massachusetts Avenue,October,93601.0,Orange Line,2021
Massachusetts Avenue,September,87144.0,Orange Line,2021
Maverick,April,147820.0,Blue Line,2021
Maverick,August,187523.0,Blue Line,2021
Maverick,December,184776.0,Blue Line,2021
Maverick,February,114605.0,Blue Line,2021
Maverick,January,113974.0,Blue Line,2021
Maverick,July,180711.0,Blue Line,2021
Maverick,June,172877.0,Blue Line,2021
Maverick,March,142830.0,Blue Line,2021
Maverick,May,161705.0,Blue Line,2021
Maverick,November,190458.0,Blue Line,2021
Maverick,October,210118.0,Blue Line,2021
Maverick,September,204518.0,Blue Line,2021
North Quincy,April,36827.0,Red Line,2021
North Quincy,August,54941.0,Red Line,2021
North Quincy,December,58397.0,Red Line,2021
North Quincy,February,27822.0,Red Line,2021
North Quincy,January,29355.0,Red Line,2021
North Quincy,July,49405.0,Red Line,2021
North Quincy,June,46334.0,Red Line,2021
North Quincy,March,35158.0,Red Line,2021
North Quincy,May,40350.0,Red Line,2021
North Quincy,November,65055.0,Red Line,2021
North Quincy,October,67923.0,Red Line,2021
North Quincy,September,63052.0,Red Line,2021
North Station,April,114381.0,Green Line,2021
North Station,August,188800.0,Green Line,2021
North Station,December,221755.0,Green Line,2021
North Station,February,83652.0,Green Line,2021
North Station,January,81063.0,Green Line,2021
North Station,July,181500.0,Green Line,2021
North Station,June,156854.0,Green Line,2021
North Station,March,103563.0,Green Line,2021
North Station,May,137841.0,Green Line,2021
North Station,November,243832.0,Green Line,2021
North Station,October,266946.0,Green Line,2021
North Station,September,213881.0,Green Line,2021
Oak Grove,April,18819.0,Orange Line,2021
Oak Grove,August,54750.0,Orange Line,2021
Oak Grove,December,60530.0,Orange Line,2021
Oak Grove,February,24574.0,Orange Line,2021
Oak Grove,January,25331.0,Orange Line,2021
Oak Grove,July,47723.0,Orange Line,2021
Oak Grove,June,38417.0,Orange Line,2021
Oak Grove,March,14313.0,Orange Line,2021
Oak Grove,May,36117.0,Orange Line,2021
Oak Grove,November,56614.0,Orange Line,2021
Oak Grove,October,45628.0,Orange Line,2021
Oak Grove,September,62481.0,Orange Line,2021
Orient Heights,April,54911.0,Blue Line,2021
Orient Heights,August,68944.0,Blue Line,2021
Orient Heights,December,66370.0,Blue Line,2021
Orient Heights,February,41910.0,Blue Line,2021
Orient Heights,January,43019.0,Blue Line,2021
Orient Heights,July,65762.0,Blue Line,2021
Orient Heights,June,64944.0,Blue Line,2021
Orient Heights,March,51751.0,Blue Line,2021
Orient Heights,May,59943.0,Blue Line,2021
Orient Heights,November,67274.0,Blue Line,2021
Orient Heights,October,77274.0,Blue Line,2021
Orient Heights,September,74238.0,Blue Line,2021
Park Street,April,103680.0,Green Line,2021
Park Street,August,167395.0,Green Line,2021
Park Street,December,172284.0,Green Line,2021
Park Street,February,66713.0,Green Line,2021
Park Street,January,60889.0,Green Line,2021
Park Street,July,163721.0,Green Line,2021
Park Street,June,141444.0,Green Line,2021
Park Street,March,92665.0,Green Line,2021
Park Street,May,117780.0,Green Line,2021
Park Street,November,187022.0,Green Line,2021
Park Street,October,223392.0,Green Line,2021
Park Street,September,208024.0,Green Line,2021
